id,slug,filename,source_url,alt_text,title,caption,description,date,mime_type
"24655","rolex-grand-slam-of-show-jumping-chi-geneva-chg23tl_8081-landscape","2024/04/rolex-grand-slam-of-show-jumping-chi-geneva-chg23tl_8081-landscape.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/chio-geneva-landscape-image-feature-2-rolex-grand-slam-of-show-jumping-palladio-jewellers.jpg","chio geneva landscape image feature 2 rolex grand slam of show jumping palladio jewellers","chio geneva landscape image feature 2 &#8211; rolex grand slam of show jumping &#8211; palladio jewellers","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/chio-geneva-landscape-image-feature-2-rolex-grand-slam-of-show-jumping-palladio-jewellers.jpg'><img loading=""lazy"" width=""960"" height=""1200"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-chi-geneva-chg23tl_8081-landscape-960x1200.jpg"" class=""attachment-medium size-medium"" alt=""chio geneva landscape image feature 2 rolex grand slam of show jumping palladio jewellers"" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-chi-geneva-chg23tl_8081-landscape-960x1200.jpg 960w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-chi-geneva-chg23tl_8081-landscape-768x960.jpg 768w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-chi-geneva-chg23tl_8081-landscape-1229x1536.jpg 1229w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-chi-geneva-chg23tl_8081-landscape-1638x2048.jpg 1638w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-chi-geneva-chg23tl_8081-landscape-800x1000.jpg 800w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-chi-geneva-chg23tl_8081-landscape.jpg 2000w"" sizes=""(max-width: 960px) 100vw, 960px"" /></a></p>
","2024-07-30T00:18:00","image/jpeg"
"24654","rolex-collection_banner-datejust-m126234-0051_2210jva_001-2","2024/04/rolex-collection_banner-datejust-m126234-0051_2210jva_001.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/datejust-collection-banner-landscape-feature-1-a-voyage-into-the-world-of-rolex-palladio-jewellers.jpg","datejust collection banner landscape feature 1 a voyage into the world of rolex palladio jewellers","datejust collection banner landscape feature 1 &#8211; a voyage into the world of rolex &#8211; palladio jewellers","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/datejust-collection-banner-landscape-feature-1-a-voyage-into-the-world-of-rolex-palladio-jewellers.jpg'><img loading=""lazy"" width=""1200"" height=""400"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-collection_banner-datejust-m126234-0051_2210jva_001-1200x400.jpg"" class=""attachment-medium size-medium"" alt=""datejust collection banner landscape feature 1 a voyage into the world of rolex palladio jewellers"" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-collection_banner-datejust-m126234-0051_2210jva_001-1200x400.jpg 1200w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-collection_banner-datejust-m126234-0051_2210jva_001-768x256.jpg 768w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-collection_banner-datejust-m126234-0051_2210jva_001-1536x512.jpg 1536w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-collection_banner-datejust-m126234-0051_2210jva_001-2048x683.jpg 2048w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-collection_banner-datejust-m126234-0051_2210jva_001-800x267.jpg 800w"" sizes=""(max-width: 1200px) 100vw, 1200px"" /></a></p>
","2024-07-30T00:17:58","image/jpeg"
"24650","rolex-grand-slam-of-show-jumping-the-chio-aach23an_6602_r-aach22ps_0198-portrait","2024/04/rolex-grand-slam-of-show-jumping-the-chio-aach23an_6602_r-aach22ps_0198-portrait.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-the-chio-aach23an_6602_r-aach22ps_0198-portrait.jpg","","rolex-grand-slam-of-show-jumping-the-chio-aach23an_6602_r-aach22ps_0198-portrait","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-the-chio-aach23an_6602_r-aach22ps_0198-portrait.jpg'><img loading=""lazy"" width=""523"" height=""1200"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-the-chio-aach23an_6602_r-aach22ps_0198-portrait-523x1200.jpg"" class=""attachment-medium size-medium"" alt="""" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-the-chio-aach23an_6602_r-aach22ps_0198-portrait-523x1200.jpg 523w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-the-chio-aach23an_6602_r-aach22ps_0198-portrait-768x1762.jpg 768w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-the-chio-aach23an_6602_r-aach22ps_0198-portrait-669x1536.jpg 669w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-the-chio-aach23an_6602_r-aach22ps_0198-portrait.jpg 780w"" sizes=""(max-width: 523px) 100vw, 523px"" /></a></p>
","2024-07-30T00:11:40","image/jpeg"
"24648","rolex-grand-slam-of-show-jumping-the-chio-aach23an_6602_r-aach22ps_0198-landscape","2024/04/rolex-grand-slam-of-show-jumping-the-chio-aach23an_6602_r-aach22ps_0198-landscape.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/feature-5-show-jumping-on-world-of-rolex-blog-world-of-rolex-palladio-jewellers.jpg","feature 5 show jumping on world of rolex blog world of rolex palladio jewellers","feature 5 show jumping on world of rolex blog &#8211; world of rolex &#8211; palladio jewellers","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/feature-5-show-jumping-on-world-of-rolex-blog-world-of-rolex-palladio-jewellers.jpg'><img loading=""lazy"" width=""1200"" height=""675"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-the-chio-aach23an_6602_r-aach22ps_0198-landscape-1200x675.jpg"" class=""attachment-medium size-medium"" alt=""feature 5 show jumping on world of rolex blog world of rolex palladio jewellers"" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-the-chio-aach23an_6602_r-aach22ps_0198-landscape-1200x675.jpg 1200w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-the-chio-aach23an_6602_r-aach22ps_0198-landscape-768x432.jpg 768w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-the-chio-aach23an_6602_r-aach22ps_0198-landscape-1536x864.jpg 1536w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-the-chio-aach23an_6602_r-aach22ps_0198-landscape-800x450.jpg 800w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/04/rolex-grand-slam-of-show-jumping-the-chio-aach23an_6602_r-aach22ps_0198-landscape.jpg 2000w"" sizes=""(max-width: 1200px) 100vw, 1200px"" /></a></p>
","2024-07-30T00:07:36","image/jpeg"
"24630","palladio_iconlogo-2","Palladio_ICONLOGO-1.svg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2018/06/Palladio_ICONLOGO-1.svg","Palladio Jewellers Logo","Palladio Jewellers &#8211; Official Rolex Retailer Logo","<p>Logo for Palladio Jewellers</p>
","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2018/06/Palladio_ICONLOGO-1.svg'><img loading=""lazy"" width=""1"" height=""1"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2018/06/Palladio_ICONLOGO-1.svg"" class=""attachment-medium size-medium"" alt=""Palladio Jewellers Logo"" decoding=""async"" /></a></p>
","2024-07-29T20:16:00","image/svg+xml"
"24595","elementor-post-screenshot_6349_2024-07-30-01-48-07_62f629e3-png","Elementor-post-screenshot_6349_2024-07-30-01-48-07_62f629e3.png","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/elementor/screenshots/Elementor-post-screenshot_6349_2024-07-30-01-48-07_62f629e3.png","","Elementor-post-screenshot_6349_2024-07-30-01-48-07_62f629e3.png","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/elementor/screenshots/Elementor-post-screenshot_6349_2024-07-30-01-48-07_62f629e3.png'><img loading=""lazy"" width=""1"" height=""1"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/elementor/screenshots/Elementor-post-screenshot_6349_2024-07-30-01-48-07_62f629e3.png"" class=""attachment-medium size-medium"" alt="""" decoding=""async"" /></a></p>
","2024-07-29T18:48:07","image/png"
"24349","discover-rolex-message-7214_shoot_shop_geneva_retail_campaign_client_vendeur_pub_25_03_2019_sm_iso_01-portrait-2","2024/07/discover-rolex-message-7214_shoot_shop_geneva_retail_campaign_client_vendeur_pub_25_03_2019_sm_iso_01-portrait-1.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-store-official-rolex-retailer-in-vancouver-palladio-jewellers.jpg","rolex message store official rolex retailer in vancouver palladio jewellers","rolex message store &#8211; official rolex retailer in vancouver &#8211; palladio jewellers","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-store-official-rolex-retailer-in-vancouver-palladio-jewellers.jpg'><img loading=""lazy"" width=""780"" height=""780"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-store-official-rolex-retailer-in-vancouver-palladio-jewellers.jpg"" class=""attachment-medium size-medium"" alt=""rolex message store official rolex retailer in vancouver palladio jewellers"" decoding=""async"" /></a></p>
","2024-07-28T15:46:49","image/jpeg"
"24348","discover-rolex-message-7214_shoot_shop_geneva_retail_campaign_client_vendeur_pub_25_03_2019_sm_iso_01-2","2024/07/discover-rolex-message-7214_shoot_shop_geneva_retail_campaign_client_vendeur_pub_25_03_2019_sm_iso_01-1.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-banner-official-rolex-retailer-in-vancouver-palladio-jewellers.jpg","rolex message banner official rolex retailer in vancouver palladio jewellers","rolex message banner &#8211; official rolex retailer in vancouver &#8211; palladio jewellers","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-banner-official-rolex-retailer-in-vancouver-palladio-jewellers.jpg'><img loading=""lazy"" width=""1200"" height=""400"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/discover-rolex-message-7214_shoot_shop_geneva_retail_campaign_client_vendeur_pub_25_03_2019_sm_iso_01-1-1200x400.jpg"" class=""attachment-medium size-medium"" alt=""rolex message banner official rolex retailer in vancouver palladio jewellers"" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/discover-rolex-message-7214_shoot_shop_geneva_retail_campaign_client_vendeur_pub_25_03_2019_sm_iso_01-1-1200x400.jpg 1200w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/discover-rolex-message-7214_shoot_shop_geneva_retail_campaign_client_vendeur_pub_25_03_2019_sm_iso_01-1-768x256.jpg 768w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/discover-rolex-message-7214_shoot_shop_geneva_retail_campaign_client_vendeur_pub_25_03_2019_sm_iso_01-1-1536x512.jpg 1536w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/discover-rolex-message-7214_shoot_shop_geneva_retail_campaign_client_vendeur_pub_25_03_2019_sm_iso_01-1-2048x683.jpg 2048w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/discover-rolex-message-7214_shoot_shop_geneva_retail_campaign_client_vendeur_pub_25_03_2019_sm_iso_01-1-800x267.jpg 800w"" sizes=""(max-width: 1200px) 100vw, 1200px"" /></a></p>
","2024-07-28T15:46:20","image/jpeg"
"23871","rolex-message-thank-you-portrait","2024/07/rolex-message-thank-you-portrait.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/thank-you-message-portrait-contact-form-palladio-jewellers-rolex-watches-official-retailer.jpg","thank you message portrait contact form palladio jewellers rolex watches official retailer","thank you message portrait &#8211; contact form palladio jewellers &#8211; rolex watches official retailer","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/thank-you-message-portrait-contact-form-palladio-jewellers-rolex-watches-official-retailer.jpg'><img loading=""lazy"" width=""780"" height=""780"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/thank-you-message-portrait-contact-form-palladio-jewellers-rolex-watches-official-retailer.jpg"" class=""attachment-medium size-medium"" alt=""thank you message portrait contact form palladio jewellers rolex watches official retailer"" decoding=""async"" /></a></p>
","2024-07-25T12:07:17","image/jpeg"
"23870","rolex-message-cover-portrait","2024/07/rolex-message-cover-portrait.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-cover-portrait.jpg","palladio message cover portrait image contact form palladio jewellers rolex watches official retailer","rolex-message-cover-portrait","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-cover-portrait.jpg'><img loading=""lazy"" width=""780"" height=""520"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-cover-portrait.jpg"" class=""attachment-medium size-medium"" alt=""palladio message cover portrait image contact form palladio jewellers rolex watches official retailer"" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-cover-portrait.jpg 780w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-cover-portrait-768x512.jpg 768w"" sizes=""(max-width: 780px) 100vw, 780px"" /></a></p>
","2024-07-25T12:07:17","image/jpeg"
"23869","rolex-message-thank-you-landscape","2024/07/rolex-message-thank-you-landscape.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/thank-you-message-landscape-contact-form-palladio-jewellers-rolex-watches-official-retailer.jpg","thank you message landscape contact form palladio jewellers rolex watches official retailer","thank you message landscape &#8211; contact form palladio jewellers &#8211; rolex watches official retailer","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/thank-you-message-landscape-contact-form-palladio-jewellers-rolex-watches-official-retailer.jpg'><img loading=""lazy"" width=""1200"" height=""600"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-thank-you-landscape-1200x600.jpg"" class=""attachment-medium size-medium"" alt=""thank you message landscape contact form palladio jewellers rolex watches official retailer"" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-thank-you-landscape-1200x600.jpg 1200w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-thank-you-landscape-768x384.jpg 768w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-thank-you-landscape-1536x768.jpg 1536w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-thank-you-landscape-800x400.jpg 800w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-thank-you-landscape.jpg 2000w"" sizes=""(max-width: 1200px) 100vw, 1200px"" /></a></p>
","2024-07-25T12:07:11","image/jpeg"
"23868","rolex-message-cover-landscape","2024/07/rolex-message-cover-landscape.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/palladio-message-cover-landscape-image-contact-form-palladio-jewellers-rolex-watches-official-retailer.jpg","palladio message cover landscape image contact form palladio jewellers rolex watches official retailer","palladio message cover landscape image &#8211; contact form palladio jewellers &#8211; rolex watches official retailer","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/palladio-message-cover-landscape-image-contact-form-palladio-jewellers-rolex-watches-official-retailer.jpg'><img loading=""lazy"" width=""1200"" height=""350"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-cover-landscape-1200x350.jpg"" class=""attachment-medium size-medium"" alt=""palladio message cover landscape image contact form palladio jewellers rolex watches official retailer"" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-cover-landscape-1200x350.jpg 1200w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-cover-landscape-768x224.jpg 768w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-cover-landscape-1536x448.jpg 1536w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-cover-landscape-2048x597.jpg 2048w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2024/07/rolex-message-cover-landscape-800x233.jpg 800w"" sizes=""(max-width: 1200px) 100vw, 1200px"" /></a></p>
","2024-07-25T12:07:10","image/jpeg"
